Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001A_001,SE_A01001A_002,SE_A01001A_003,SE_A01001A_004,SE_A01001A_005,SE_A01001A_006,SE_A01001A_007,SE_A01001A_008,SE_A01001A_009,SE_A01001A_010,SE_A01001A_011,SE_A01001A_012,SE_A10003_001,SE_A14010_001,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
17031081401,14000US17031081401,"Census Tract 814.01, Cook County, Illinois","Census Tract 814.01, Cook County, Illinois",il,140,0,ACSSF,6001,17,31,81401,2386,20,41,96,123,373,889,1042,1307,1695,1954,2228,1.54,250001,123,0,123
17031081402,14000US17031081402,"Census Tract 814.02, Cook County, Illinois","Census Tract 814.02, Cook County, Illinois",il,140,0,ACSSF,6002,17,31,81402,5048,290,344,410,469,741,2398,2833,3484,4234,4793,4973,1.68,164097,469,0,469
17031081403,14000US17031081403,"Census Tract 814.03, Cook County, Illinois","Census Tract 814.03, Cook County, Illinois",il,140,0,ACSSF,6003,17,31,81403,7635,190,219,446,446,1044,4199,5295,6044,6919,7490,7635,1.46,175337,446,0,446
17031081500,14000US17031081500,"Census Tract 815, Cook County, Illinois","Census Tract 815, Cook County, Illinois",il,140,0,ACSSF,6004,17,31,81500,4994,212,260,277,292,573,2289,3030,3561,4218,4771,4956,1.56,182014,292,0,292
17031081600,14000US17031081600,"Census Tract 816, Cook County, Illinois","Census Tract 816, Cook County, Illinois",il,140,0,ACSSF,6005,17,31,81600,3937,183,224,291,308,759,2324,2945,3403,3631,3834,3925,1.55,171953,308,17,291
17031081700,14000US17031081700,"Census Tract 817, Cook County, Illinois","Census Tract 817, Cook County, Illinois",il,140,0,ACSSF,6006,17,31,81700,3487,122,122,122,122,448,2172,2736,2983,3394,3472,3487,1.44,133068,122,0,122
17031081800,14000US17031081800,"Census Tract 818, Cook County, Illinois","Census Tract 818, Cook County, Illinois",il,140,0,ACSSF,6007,17,31,81800,8960,559,729,776,776,1155,4970,6923,7930,8595,8894,8960,1.57,204674,776,0,776
17031081900,14000US17031081900,"Census Tract 819, Cook County, Illinois","Census Tract 819, Cook County, Illinois",il,140,0,ACSSF,6008,17,31,81900,935,85,97,144,175,220,561,661,759,878,921,930,2.26,,175,64,111
17031090100,14000US17031090100,"Census Tract 901, Cook County, Illinois","Census Tract 901, Cook County, Illinois",il,140,0,ACSSF,6009,17,31,90100,3558,215,457,758,808,930,1411,1881,2414,2915,3236,3461,2.58,118333,808,48,760
17031090200,14000US17031090200,"Census Tract 902, Cook County, Illinois","Census Tract 902, Cook County, Illinois",il,140,0,ACSSF,6010,17,31,90200,6803,500,968,1265,1490,1831,3118,4160,5072,5818,6282,6608,2.47,146520,1490,23,1467
17031090300,14000US17031090300,"Census Tract 903, Cook County, Illinois","Census Tract 903, Cook County, Illinois",il,140,0,ACSSF,6011,17,31,90300,1392,114,212,303,316,405,559,789,1032,1201,1288,1374,2.75,108958,316,0,316
17031100100,14000US17031100100,"Census Tract 1001, Cook County, Illinois","Census Tract 1001, Cook County, Illinois",il,140,0,ACSSF,6012,17,31,100100,5498,393,633,1008,1144,1531,2302,3106,3873,4539,5042,5328,2.49,73485,1144,82,1062
17031100200,14000US17031100200,"Census Tract 1002, Cook County, Illinois","Census Tract 1002, Cook County, Illinois",il,140,0,ACSSF,6013,17,31,100200,6762,381,734,1064,1215,1527,2606,3596,4432,5482,6180,6630,2.34,109938,1215,68,1147
17031100300,14000US17031100300,"Census Tract 1003, Cook County, Illinois","Census Tract 1003, Cook County, Illinois",il,140,0,ACSSF,6014,17,31,100300,6272,297,529,690,1001,1442,1879,2840,3797,4593,5023,5520,2.22,114464,1001,16,985
17031100400,14000US17031100400,"Census Tract 1004, Cook County, Illinois","Census Tract 1004, Cook County, Illinois",il,140,0,ACSSF,6015,17,31,100400,3289,319,555,766,833,933,1358,1823,2151,2783,3041,3209,2.64,109306,833,9,824
17031100500,14000US17031100500,"Census Tract 1005, Cook County, Illinois","Census Tract 1005, Cook County, Illinois",il,140,0,ACSSF,6016,17,31,100500,5492,285,588,925,1178,1611,2012,2890,3777,4437,5118,5317,2.57,112835,1109,34,1075
17031100600,14000US17031100600,"Census Tract 1006, Cook County, Illinois","Census Tract 1006, Cook County, Illinois",il,140,0,ACSSF,6017,17,31,100600,4892,363,600,918,998,1307,1854,2545,3372,4094,4480,4763,2.6,81330,989,29,960
17031100700,14000US17031100700,"Census Tract 1007, Cook County, Illinois","Census Tract 1007, Cook County, Illinois",il,140,0,ACSSF,6018,17,31,100700,4731,279,569,711,816,1040,1690,2235,3063,3896,4329,4595,2.62,87083,816,30,786
17031110100,14000US17031110100,"Census Tract 1101, Cook County, Illinois","Census Tract 1101, Cook County, Illinois",il,140,0,ACSSF,6019,17,31,110100,5229,438,840,1138,1203,1561,2345,2910,3648,4357,4953,5160,2.5,92731,1203,108,1095
17031110200,14000US17031110200,"Census Tract 1102, Cook County, Illinois","Census Tract 1102, Cook County, Illinois",il,140,0,ACSSF,6020,17,31,110200,3235,210,311,508,581,852,1200,1806,2306,2598,2851,3151,2.61,89239,581,51,530
17031110300,14000US17031110300,"Census Tract 1103, Cook County, Illinois","Census Tract 1103, Cook County, Illinois",il,140,0,ACSSF,6021,17,31,110300,5242,189,474,776,943,1381,1912,2591,3414,4405,4831,5076,2.65,96667,943,140,803
17031110400,14000US17031110400,"Census Tract 1104, Cook County, Illinois","Census Tract 1104, Cook County, Illinois",il,140,0,ACSSF,6022,17,31,110400,4367,209,326,460,604,971,1654,2408,3056,3593,4091,4296,2.37,74978,604,24,580
17031110501,14000US17031110501,"Census Tract 1105.01, Cook County, Illinois","Census Tract 1105.01, Cook County, Illinois",il,140,0,ACSSF,6023,17,31,110501,5325,228,454,881,1136,1449,2272,3030,3886,4643,5051,5228,3.05,89505,1092,26,1066
17031110502,14000US17031110502,"Census Tract 1105.02, Cook County, Illinois","Census Tract 1105.02, Cook County, Illinois",il,140,0,ACSSF,6024,17,31,110502,3410,388,444,562,676,807,1576,2124,2629,2919,3155,3352,2.31,72071,676,88,588
17031120100,14000US17031120100,"Census Tract 1201, Cook County, Illinois","Census Tract 1201, Cook County, Illinois",il,140,0,ACSSF,6025,17,31,120100,3826,199,487,772,954,1197,1559,1902,2610,3187,3412,3696,2.66,146204,954,9,945
17031120200,14000US17031120200,"Census Tract 1202, Cook County, Illinois","Census Tract 1202, Cook County, Illinois",il,140,0,ACSSF,6026,17,31,120200,4793,294,715,1084,1267,1466,1796,2469,3252,3743,4353,4641,2.8,132169,1267,80,1187
17031120300,14000US17031120300,"Census Tract 1203, Cook County, Illinois","Census Tract 1203, Cook County, Illinois",il,140,0,ACSSF,6027,17,31,120300,6665,564,1023,1442,1584,1912,2618,3480,4880,5451,6145,6517,2.79,153125,1584,23,1561
17031120400,14000US17031120400,"Census Tract 1204, Cook County, Illinois","Census Tract 1204, Cook County, Illinois",il,140,0,ACSSF,6028,17,31,120400,3713,212,563,802,945,1183,1602,2169,2709,3238,3395,3662,2.95,89506,939,29,910
17031130100,14000US17031130100,"Census Tract 1301, Cook County, Illinois","Census Tract 1301, Cook County, Illinois",il,140,0,ACSSF,6029,17,31,130100,5327,372,755,1092,1289,1527,1946,2412,2822,3330,4183,4965,2.6,80179,1243,194,1049
17031130200,14000US17031130200,"Census Tract 1302, Cook County, Illinois","Census Tract 1302, Cook County, Illinois",il,140,0,ACSSF,6030,17,31,130200,1565,92,178,272,320,385,552,826,1047,1288,1447,1525,2.36,105469,320,0,320
17031130300,14000US17031130300,"Census Tract 1303, Cook County, Illinois","Census Tract 1303, Cook County, Illinois",il,140,0,ACSSF,6031,17,31,130300,5532,419,745,1020,1235,1833,2861,3576,4331,4871,5231,5455,3.13,70278,1235,356,879
17031140100,14000US17031140100,"Census Tract 1401, Cook County, Illinois","Census Tract 1401, Cook County, Illinois",il,140,0,ACSSF,6032,17,31,140100,3613,313,623,943,1053,1562,2300,2986,3257,3489,3588,3613,3.21,48424,1053,483,570
17031140200,14000US17031140200,"Census Tract 1402, Cook County, Illinois","Census Tract 1402, Cook County, Illinois",il,140,0,ACSSF,6033,17,31,140200,6228,282,538,906,1018,2611,3682,4597,5179,5779,5938,6093,3.01,44694,993,278,715
17031140301,14000US17031140301,"Census Tract 1403.01, Cook County, Illinois","Census Tract 1403.01, Cook County, Illinois",il,140,0,ACSSF,6034,17,31,140301,2900,418,659,727,802,1113,1765,2194,2413,2689,2833,2900,3.75,39875,786,274,512
17031140302,14000US17031140302,"Census Tract 1403.02, Cook County, Illinois","Census Tract 1403.02, Cook County, Illinois",il,140,0,ACSSF,6035,17,31,140302,4254,354,700,893,1091,1378,1938,2611,3115,3631,3899,4085,3.07,81382,1073,284,789
17031140400,14000US17031140400,"Census Tract 1404, Cook County, Illinois","Census Tract 1404, Cook County, Illinois",il,140,0,ACSSF,6036,17,31,140400,6884,367,701,1293,1529,2141,3222,4131,5183,5988,6511,6724,3.02,92717,1529,322,1207
17031140500,14000US17031140500,"Census Tract 1405, Cook County, Illinois","Census Tract 1405, Cook County, Illinois",il,140,0,ACSSF,6037,17,31,140500,4237,398,629,977,1109,1404,2079,2710,3128,3653,4026,4185,3.33,57264,1109,229,880
17031140601,14000US17031140601,"Census Tract 1406.01, Cook County, Illinois","Census Tract 1406.01, Cook County, Illinois",il,140,0,ACSSF,6038,17,31,140601,2760,86,200,402,559,804,1257,1722,2155,2416,2588,2720,3.01,53438,539,57,482
17031140602,14000US17031140602,"Census Tract 1406.02, Cook County, Illinois","Census Tract 1406.02, Cook County, Illinois",il,140,0,ACSSF,6039,17,31,140602,5251,461,832,1027,1192,1881,3120,3857,4505,4774,5078,5151,3.3,64271,1192,568,624
17031140701,14000US17031140701,"Census Tract 1407.01, Cook County, Illinois","Census Tract 1407.01, Cook County, Illinois",il,140,0,ACSSF,6040,17,31,140701,2911,219,388,662,724,927,1687,2265,2512,2773,2881,2911,2.89,63125,724,155,569
17031140702,14000US17031140702,"Census Tract 1407.02, Cook County, Illinois","Census Tract 1407.02, Cook County, Illinois",il,140,0,ACSSF,6041,17,31,140702,6154,408,855,1266,1420,2041,3331,4454,5260,5734,5957,6116,2.98,52346,1374,665,709
17031140800,14000US17031140800,"Census Tract 1408, Cook County, Illinois","Census Tract 1408, Cook County, Illinois",il,140,0,ACSSF,6042,17,31,140800,6800,293,708,967,1255,1650,2949,4086,5220,6196,6426,6800,2.62,80870,1161,302,859
17031150200,14000US17031150200,"Census Tract 1502, Cook County, Illinois","Census Tract 1502, Cook County, Illinois",il,140,0,ACSSF,6043,17,31,150200,7701,415,885,1202,1425,1935,3388,4654,5523,6909,7301,7588,2.58,81875,1412,235,1177
17031150300,14000US17031150300,"Census Tract 1503, Cook County, Illinois","Census Tract 1503, Cook County, Illinois",il,140,0,ACSSF,6044,17,31,150300,8150,395,866,1295,1612,2527,3498,4707,5868,6924,7453,7917,2.72,78558,1611,390,1221
17031150401,14000US17031150401,"Census Tract 1504.01, Cook County, Illinois","Census Tract 1504.01, Cook County, Illinois",il,140,0,ACSSF,6045,17,31,150401,5266,305,720,1192,1399,1796,2419,3265,3904,4627,5034,5223,2.91,75980,1399,220,1179
17031150402,14000US17031150402,"Census Tract 1504.02, Cook County, Illinois","Census Tract 1504.02, Cook County, Illinois",il,140,0,ACSSF,6046,17,31,150402,3668,156,365,483,588,1086,1723,2203,2745,3325,3496,3644,2.91,74608,579,63,516
17031150501,14000US17031150501,"Census Tract 1505.01, Cook County, Illinois","Census Tract 1505.01, Cook County, Illinois",il,140,0,ACSSF,6047,17,31,150501,4050,236,462,691,794,1118,1761,2219,2757,3444,3746,3936,2.82,73500,794,77,717
17031150502,14000US17031150502,"Census Tract 1505.02, Cook County, Illinois","Census Tract 1505.02, Cook County, Illinois",il,140,0,ACSSF,6048,17,31,150502,4243,369,750,921,1020,1305,1891,2473,2922,3745,4043,4175,2.8,62418,966,195,771
17031150600,14000US17031150600,"Census Tract 1506, Cook County, Illinois","Census Tract 1506, Cook County, Illinois",il,140,0,ACSSF,6049,17,31,150600,3899,288,490,702,764,1157,1808,2345,2886,3385,3630,3793,2.85,72936,764,103,661
17031150700,14000US17031150700,"Census Tract 1507, Cook County, Illinois","Census Tract 1507, Cook County, Illinois",il,140,0,ACSSF,6050,17,31,150700,3994,265,426,622,725,1197,1649,2286,2857,3413,3734,3926,2.71,79716,725,166,559
17031150800,14000US17031150800,"Census Tract 1508, Cook County, Illinois","Census Tract 1508, Cook County, Illinois",il,140,0,ACSSF,6051,17,31,150800,4914,228,510,726,965,1315,2385,3010,3754,4368,4658,4863,2.88,59231,965,71,894
17031151001,14000US17031151001,"Census Tract 1510.01, Cook County, Illinois","Census Tract 1510.01, Cook County, Illinois",il,140,0,ACSSF,6052,17,31,151001,2404,68,233,356,457,662,1092,1441,1771,2120,2285,2370,2.72,67554,457,159,298
17031151002,14000US17031151002,"Census Tract 1510.02, Cook County, Illinois","Census Tract 1510.02, Cook County, Illinois",il,140,0,ACSSF,6053,17,31,151002,4360,316,649,909,978,1380,2094,2793,3389,3936,4230,4298,2.85,54744,978,115,863
17031151100,14000US17031151100,"Census Tract 1511, Cook County, Illinois","Census Tract 1511, Cook County, Illinois",il,140,0,ACSSF,6054,17,31,151100,5612,381,785,1179,1358,1844,2798,3464,4245,4958,5407,5519,3.18,59407,1358,377,981
17031151200,14000US17031151200,"Census Tract 1512, Cook County, Illinois","Census Tract 1512, Cook County, Illinois",il,140,0,ACSSF,6055,17,31,151200,3687,142,386,543,738,1129,1598,2090,2760,3180,3463,3672,3.03,72000,731,81,650
17031160100,14000US17031160100,"Census Tract 1601, Cook County, Illinois","Census Tract 1601, Cook County, Illinois",il,140,0,ACSSF,6056,17,31,160100,2688,247,431,567,610,756,1240,1688,2059,2459,2573,2670,2.84,79250,601,18,583
17031160200,14000US17031160200,"Census Tract 1602, Cook County, Illinois","Census Tract 1602, Cook County, Illinois",il,140,0,ACSSF,6057,17,31,160200,3093,175,291,495,604,814,1301,1752,2358,2685,2943,3070,2.44,100179,574,28,546
17031160300,14000US17031160300,"Census Tract 1603, Cook County, Illinois","Census Tract 1603, Cook County, Illinois",il,140,0,ACSSF,6058,17,31,160300,3834,368,425,515,561,732,1850,2545,2933,3314,3621,3768,2,69323,561,111,450
17031160400,14000US17031160400,"Census Tract 1604, Cook County, Illinois","Census Tract 1604, Cook County, Illinois",il,140,0,ACSSF,6059,17,31,160400,4708,279,593,841,907,1181,2259,2964,3654,4191,4558,4679,2.6,60083,882,246,636
17031160501,14000US17031160501,"Census Tract 1605.01, Cook County, Illinois","Census Tract 1605.01, Cook County, Illinois",il,140,0,ACSSF,6060,17,31,160501,4237,406,783,1047,1177,1553,2394,3060,3380,3826,4100,4227,3.26,53424,1156,250,906
17031160502,14000US17031160502,"Census Tract 1605.02, Cook County, Illinois","Census Tract 1605.02, Cook County, Illinois",il,140,0,ACSSF,6061,17,31,160502,3905,224,505,687,861,1418,2219,2771,3363,3700,3852,3895,3.03,61964,861,127,734
17031160601,14000US17031160601,"Census Tract 1606.01, Cook County, Illinois","Census Tract 1606.01, Cook County, Illinois",il,140,0,ACSSF,6062,17,31,160601,3674,434,589,773,842,1191,1952,2651,3163,3414,3508,3619,2.77,79405,842,107,735
